# Velocities along transect, interpolated from C3S annual ice velocity map of Greenland 2021
# Distance is measured in meters from westpoint of segment. Velocities in m/yr.
# Linear interpolation of 2D velocity map. Oversampled at dx = 50m.
# Horizontal resolution of 250 m.
# Location of CC: distance = 138300.0 m.
# distance	vel_east	vel_north	vel_proj
325100.0	-6.979667017415149	-0.8856120940630949	7.023206046827974
325150.0	-7.005897566804517	-0.7587593573361631	7.0409134536242854
325200.0	-7.031305846731353	-0.633287719359941	7.0578925821521885
325250.0	-7.048373634623085	-0.5945851748507416	7.072339770342965
325300.0	-7.062600868399475	-0.5850136376256352	7.085896600829527
325350.0	-7.07661408739292	-0.5754421004011966	7.099239893534278
325400.0	-7.090413291603518	-0.5658705631760903	7.112369648457224
325450.0	-7.103998481031187	-0.5562990259516518	7.125285865598374
325500.0	-7.112371337650679	-0.6227903423394479	7.138076919329374
325550.0	-7.119003337722395	-0.7159443071096211	7.1509101522681915
325600.0	-7.125732201173326	-0.8083172461201247	7.163787916100625
325650.0	-7.132557928003562	-0.8999091593692607	7.176710210826651
325700.0	-7.139480518213002	-0.9907200468586621	7.1896770364462785
325750.0	-7.1408662480180976	-1.0548798213374508	7.195340956386299
325800.0	-7.140314818720727	-1.106856388996195	7.1982590689893815
325850.0	-7.13998675579678	-1.1562413815534973	7.201227118478475
325900.0	-7.139882059246409	-1.2030347990074228	7.204245104853604
325950.0	-7.140000729069442	-1.2472366413602343	7.207313028114748
326000.0	-7.185427697979919	-1.2379286640465517	7.252017641975165
326050.0	-7.249284140320616	-1.2100194903298422	7.313869425276005
326100.0	-7.313458541821573	-1.1847258634196705	7.376212990299047
326150.0	-7.377950902482757	-1.162047783317219	7.439048337044334
326200.0	-7.442761222303942	-1.1419852500233274	7.502375465511698
326250.0	-7.512329026002451	-1.245328586972835	7.5786841497424975
326300.0	-7.583950826056292	-1.4023184061677634	7.6606219959139885
326350.0	-7.655716961130037	-1.5616613263322987	7.742860874055725
326400.0	-7.727627431223199	-1.7233573474672879	7.825400784167275
326450.0	-7.799682236336197	-1.8874064695718504	7.908241726248997
326500.0	-7.795360089984946	-1.9885849073666377	7.910680687813225
326550.0	-7.756960150067513	-2.06355345303245	7.877368865187169
326600.0	-7.718560210150037	-2.1413986039703903	7.844248993809756
326650.0	-7.680160270232603	-2.22212036018107	7.811321073681112
326700.0	-7.64176033031517	-2.305718721663981	7.778585104801164
326750.0	-7.597995137422922	-2.324935086848538	7.736199733959527
326800.0	-7.5516191446620455	-2.3118479624947796	7.689053822297314
326850.0	-7.505144251592065	-2.2974790905158935	7.641723701797328
326900.0	-7.458570458212943	-2.281828470912301	7.5942093724595585
326950.0	-7.411897764524765	-2.264896103683505	7.546510834284058
327000.0	-7.39624201289174	-2.1723520119178046	7.524714657975529
327050.0	-7.395994209809759	-2.0434232268459973	7.515864196492588
327100.0	-7.395746406727779	-1.9153018184094994	7.507067609955514
327150.0	-7.395498603645815	-1.7879877866088418	7.498324898364353
327200.0	-7.395250800563835	-1.6614811314433684	7.489636061719032
327250.0	-7.369279210994624	-1.6489083379469924	7.462883395915603
327300.0	-7.32993135528124	-1.6940422867069354	7.4266349555064615
327350.0	-7.290618328020269	-1.7375063942920892	7.390309840104195
327400.0	-7.2513401292118145	-1.7793006607027577	7.35390804970893
327450.0	-7.212096758855804	-1.8194250859382226	7.3174295843205455
327500.0	-7.196996513604438	-1.7211278062651632	7.2958037752813825
327550.0	-7.195152230449052	-1.5479144676101197	7.282405354876984
327600.0	-7.193372019150318	-1.3749906352282357	7.269090181812935
327650.0	-7.191655879708216	-1.20235630911837	7.25585825608914
327700.0	-7.190003812122761	-1.0300114892813887	7.242709577705671
327750.0	-7.216317125896124	-0.9100670485964699	7.260960543915859
327800.0	-7.259488159011629	-0.8203791473535562	7.298050626865605
327850.0	-7.303654046946716	-0.7310088782702202	7.336154542363298
327900.0	-7.348814789701432	-0.6419562413458144	7.375272290408945
327950.0	-7.394970387275771	-0.5532212365806678	7.4154038710025585
328000.0	-7.415159797443495	-0.5995747191565245	7.43864137597468
328050.0	-7.4192239626343435	-0.7286180057958132	7.451307334076199
328100.0	-7.4232143157864225	-0.8593717585501663	7.464013781309004
328150.0	-7.427130856900073	-0.9918359774193737	7.47676071767342
328200.0	-7.430973585974959	-1.126010662403524	7.48954814316912
328250.0	-7.431699982047933	-1.2676283978582719	7.499722844218838
328300.0	-7.4303302974426675	-1.4130559297809557	7.508060357981366
328350.0	-7.428763637658205	-1.558304200448828	7.516189373771963
328400.0	-7.427000002694836	-1.7033732098618526	7.524109891590916
328450.0	-7.4250393925522875	-1.8482629580199075	7.531821911437945
328500.0	-7.401789204061495	-1.9435659039760564	7.514982955988083
328550.0	-7.364862962562992	-2.0066650227216947	7.482349519377169
328600.0	-7.328353064951542	-2.0704582907100084	7.450177818160289
328650.0	-7.292259511227549	-2.134945707940705	7.41846785233783
